    131.43   4944.66  -4999.94   5061.64   4944.67   5061.65   4988.57   5011.80    154.11   4999.61    154.11    172.23    145.31    172.23    145.31   5096.83   5232.49   5147.48   5174.28   5160.45   5160.58   5160.45   5160.58   5161.03   5160.77   5161.03   5160.77   5292.03   5000.09   5000.00   5001.00  0.8852E-03  0.2978E-07  0.3269E-03  0.2962E-08     0.16298    123.63  0.4032E-33  0.6821E-29  0.1631E-29  0.0000E+00
    147.08   4944.90  -4994.83   5058.15   4944.93   5058.18   4969.67   5030.54    141.32   4999.60    141.32    161.02    191.36    161.02    191.36   5090.71   5228.38   5130.66   5190.88   5160.44   5160.56   5160.44   5160.56   5161.01   5160.76   5161.01   5160.76   5291.98   5000.06   5000.00   5000.70  0.6234E-03  0.6259E-07  0.3269E-03  0.2882E-08     0.01449    125.99  0.4122E-24  0.3456E-29  0.3005E-30  0.0000E+00
    109.36   4945.15  -4995.56   5058.54   4945.18   5058.57   4971.95   5028.29    136.29   4999.60    136.29    156.63    157.45    156.63    157.45   5091.16   5229.02   5132.44   5189.13   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5291.99   5000.06   5000.00   5000.75  0.6537E-03  0.9778E-07  0.3269E-03  0.2897E-08     0.31179    125.72  0.6993E-33  0.3299E-29  0.4493E-30  0.0000E+00
    110.57   4945.61  -4998.65   5060.49   4945.63   5060.51   4982.66   5017.68    101.04   4999.60    101.04    127.11    144.47    127.11    144.47   5093.98   5231.67   5141.66   5180.03   5160.45   5160.58   5160.45   5160.58   5161.02   5160.77   5161.02   5160.77   5292.02   5000.07   5000.00   5000.96  0.8008E-03  0.8221E-07  0.3269E-03  0.2947E-08     0.01577    124.49  0.2938E-24  0.5684E-29  0.5166E-30  0.0000E+00
    114.23   4936.83  -5000.05   5064.70   4936.79   5064.66   4996.45   5003.92    114.67   4999.63    114.67    136.78    148.89    136.78    148.89   5109.38   5230.73   5156.25   5165.55   5160.48   5160.60   5160.48   5160.60   5161.02   5160.78   5161.02   5160.78   5292.04   5000.30   5000.00   5001.05  0.1054E-02  0.1313E-07  0.3269E-03  0.2971E-08     0.02411    119.07  0.5411E-33  0.5233E-29  0.5865E-30  0.0000E+00
    116.23   4944.10  -4992.83   5057.19   4944.14   5057.22   4963.71   5036.42    123.31   4999.60    123.31    145.48    133.88    145.48    133.88   5089.64   5226.64   5126.26   5195.19   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.96   5000.06   5000.00   5000.45  0.5464E-03  0.0000E+00  0.3269E-03  0.2836E-08     0.08982    126.75  0.9354E-33  0.7479E-29  0.1365E-29  0.0000E+00
    120.18   4942.48  -4989.43   5055.61   4942.52   5055.64   4954.05   5045.93    124.75   4999.60    124.75    146.70    173.25    146.70    173.25   5088.11   5223.66   5119.82   5201.50   5160.42   5160.55   5160.42   5160.55   5161.00   5160.74   5161.00   5160.74   5291.93   5000.06   5000.00   5000.47  0.4294E-03  0.0000E+00  0.3268E-03  0.2742E-08     0.06296    128.14  0.1194E-32  0.3212E-29  0.2690E-30  0.0000E+00
    128.90   4945.52  -4996.89   5059.31   4945.55   5059.34   4976.29   5023.99    125.13   4999.60    125.13    147.01    149.85    147.01    149.85   5092.13   5230.19   5136.00   5185.62   5160.44   5160.57   5160.44   5160.57   5161.02   5160.76   5161.02   5160.76   5292.00   5000.06   5000.00   5000.91  0.7124E-03  0.8576E-07  0.3269E-03  0.2921E-08     0.01499    125.23  0.3565E-24  0.6392E-29  0.9635E-30  0.0000E+00
    140.69   4943.51  -4991.64   5056.52   4943.55   5056.55   4960.27   5039.81    178.40   4999.60    178.40    194.37    170.40    194.37    170.40   5089.08   5225.58   5123.88   5197.53   5160.43   5160.56   5160.43   5160.56   5161.00   5160.75   5161.00   5160.75   5291.95   5000.06   5000.00   5000.46  0.5034E-03  0.8235E-07  0.3268E-03  0.2805E-08     0.36518    127.19  0.1289E-32  0.3838E-29  0.8798E-30  0.0000E+00
    144.49   4943.73  -4992.10   5056.75   4943.77   5056.78   4961.59   5038.51    169.61   4999.60    169.61    186.34    181.31    186.34    181.31   5089.30   5225.98   5124.78   5196.64   5160.43   5160.56   5160.43   5160.56   5161.01   5160.75   5161.01   5160.75   5291.95   5000.06   5000.00   5000.46  0.5197E-03  0.7465E-07  0.3268E-03  0.2818E-08     0.38137    127.02  0.1294E-32  0.3352E-29  0.6147E-30  0.0000E+00
